Country;Province;Date;Retail_Recreation;Grocery_Pharmarcy;Parks;Transit_Stations;Workplaces;Residential
Netherlands;Flevoland;2020-04-27;-31;-18;199;-68;-80;22
Netherlands;Flevoland;2020-04-28;-32;-10;24;-62;-49;16
Netherlands;Flevoland;2020-04-29;-30;-8;69;-55;-46;15
Netherlands;Flevoland;2020-04-30;-34;-5;46;-60;-47;17
Netherlands;Flevoland;2020-05-01;-37;-9;19;-59;-45;16
Netherlands;Flevoland;2020-05-02;-37;-6;27;-45;-16;10
Netherlands;Flevoland;2020-05-03;-36;-17;83;-45;-16;6
Netherlands;Flevoland;2020-05-04;-15;-8;94;-57;-53;16
Netherlands;Flevoland;2020-05-05;-25;-5;188;-63;-72;21
Netherlands;Flevoland;2020-05-06;-24;-5;121;-48;-41;13
Netherlands;Flevoland;2020-05-07;-28;-3;119;-54;-44;15
Netherlands;Flevoland;2020-05-08;-26;1;147;-50;-40;13
Netherlands;Flevoland;2020-05-09;-30;3;;-28;-7;6
Netherlands;Flevoland;2020-05-10;-38;-8;41;-44;-5;5
Netherlands;Flevoland;2020-05-11;-25;-9;24;-55;-40;15
Netherlands;Flevoland;2020-05-12;-23;-2;59;-51;-40;15
Netherlands;Flevoland;2020-05-13;-28;-6;50;-52;-38;14
Netherlands;Flevoland;2020-05-14;-26;-3;64;-52;-39;14
Netherlands;Flevoland;2020-05-15;-26;-1;72;-47;-35;12
Netherlands;Flevoland;2020-05-16;-28;-5;67;-33;-5;8
Netherlands;Flevoland;2020-05-17;-26;-7;128;-34;-4;5
Netherlands;Flevoland;2020-05-18;-15;-6;79;-51;-38;13
Netherlands;Flevoland;2020-05-19;-13;2;127;-48;-38;13
Netherlands;Flevoland;2020-05-20;-4;14;200;-40;-36;9
Netherlands;Flevoland;2020-05-21;-27;-13;;-58;-79;20
Netherlands;Flevoland;2020-05-22;-12;3;155;-50;-54;15
Netherlands;Flevoland;2020-05-23;-23;-5;119;-28;0;6
Netherlands;Flevoland;2020-05-24;-37;-13;28;-46;-8;5
Netherlands;Flevoland;2020-05-25;-5;-2;117;-45;-39;12
Netherlands;Flevoland;2020-05-26;-4;3;188;-43;-36;12
Netherlands;Flevoland;2020-05-27;-9;0;163;-42;-34;11
Netherlands;Flevoland;2020-05-28;-13;2;;-46;-35;12
Netherlands;Flevoland;2020-05-29;-15;4;191;-41;-32;9
Netherlands;Flevoland;2020-05-30;-20;2;;-21;11;3
Netherlands;Flevoland;2020-05-31;-32;-9;;-26;4;2
Netherlands;Flevoland;2020-06-01;4;-17;;-57;-77;17
Netherlands;Flevoland;2020-06-02;-2;7;;-41;-34;10
Netherlands;Flevoland;2020-06-03;-9;-1;165;-39;-31;9
Netherlands;Flevoland;2020-06-04;-21;-5;47;-48;-34;12
Netherlands;Flevoland;2020-06-05;-21;-3;35;-47;-30;11
Netherlands;Flevoland;2020-06-06;-17;-3;44;-32;9;6
Netherlands;Flevoland;2020-06-07;-18;-8;37;-37;4;5
Netherlands;Flevoland;2020-06-08;-3;-2;74;-42;-34;11
Netherlands;Flevoland;2020-06-09;-2;2;117;-43;-33;10
Netherlands;Flevoland;2020-06-10;-6;0;129;-39;-31;9
Netherlands;Flevoland;2020-06-11;-14;-1;82;-44;-33;11
Netherlands;Flevoland;2020-06-12;-8;1;197;-35;-29;7
Netherlands;Flevoland;2020-06-13;-13;-3;;-17;14;3
Netherlands;Flevoland;2020-06-14;-8;-5;132;-21;11;2
Netherlands;Flevoland;2020-06-15;-1;0;116;-39;-34;9
Netherlands;Flevoland;2020-06-16;-1;3;104;-41;-33;10
Netherlands;Flevoland;2020-06-17;-3;1;122;-37;-30;8
Netherlands;Flevoland;2020-06-18;-8;1;94;-43;-33;10
Netherlands;Flevoland;2020-06-19;-5;3;136;-35;-28;7
Netherlands;Flevoland;2020-06-20;-7;1;162;-14;14;1
Netherlands;Flevoland;2020-06-21;-6;-4;127;-20;19;0
Netherlands;Flevoland;2020-06-22;8;3;147;-39;-36;8
Netherlands;Flevoland;2020-06-23;10;9;;-37;-34;8
Netherlands;Flevoland;2020-06-24;4;6;259;-32;-31;7
Netherlands;Flevoland;2020-06-25;2;6;;-36;-33;8
Netherlands;Flevoland;2020-06-26;-4;2;278;-32;-31;5
Netherlands;Flevoland;2020-06-27;-10;-4;111;-16;6;3
Netherlands;Flevoland;2020-06-28;8;-3;111;-13;13;1
Netherlands;Flevoland;2020-06-29;7;1;82;-39;-34;9
Netherlands;Flevoland;2020-06-30;6;1;89;-39;-33;10
Netherlands;Flevoland;2020-07-01;9;2;120;-35;-31;7
Netherlands;Flevoland;2020-07-02;7;1;126;-36;-33;8
Netherlands;Flevoland;2020-07-03;3;0;152;-34;-31;5
Netherlands;Flevoland;2020-07-04;-11;-8;64;-25;3;3
Netherlands;Flevoland;2020-07-05;-1;-10;85;-23;6;1
Netherlands;Flevoland;2020-07-06;9;-4;108;-41;-42;8
Netherlands;Flevoland;2020-07-07;14;-1;;-39;-41;8
Netherlands;Flevoland;2020-07-08;-1;-8;97;-41;-39;8
Netherlands;Flevoland;2020-07-09;-3;-8;71;-40;-42;10
Netherlands;Flevoland;2020-07-10;-2;-3;144;-36;-38;6
Netherlands;Flevoland;2020-07-11;-6;-10;;-11;4;1
Netherlands;Flevoland;2020-07-12;9;-8;;-12;7;-1
Netherlands;Flevoland;2020-07-13;16;-4;238;-38;-44;6
Netherlands;Flevoland;2020-07-14;4;-7;162;-46;-44;9
Netherlands;Flevoland;2020-07-15;12;-5;215;-36;-39;6
Netherlands;Flevoland;2020-07-16;1;-6;149;-44;-42;9
Netherlands;Flevoland;2020-07-17;0;-5;239;-38;-40;5
Netherlands;Flevoland;2020-07-18;-10;-12;;-12;1;-1
Netherlands;Flevoland;2020-07-19;5;-9;;-19;6;-1
Netherlands;Flevoland;2020-07-20;25;1;;-41;-48;7
Netherlands;Flevoland;2020-07-21;25;1;;-40;-47;8
Netherlands;Flevoland;2020-07-22;15;-6;289;-38;-44;7
Netherlands;Flevoland;2020-07-23;12;-1;;-41;-46;8
Netherlands;Flevoland;2020-07-24;7;-4;233;-38;-44;6
Netherlands;Flevoland;2020-07-25;-8;-11;;-18;0;1
Netherlands;Flevoland;2020-07-26;18;-6;;-10;8;-1
Netherlands;Flevoland;2020-07-27;22;-5;211;-45;-51;9
Netherlands;Flevoland;2020-07-28;27;1;290;-42;-50;9
Netherlands;Flevoland;2020-07-29;21;-5;290;-40;-47;7
Netherlands;Flevoland;2020-07-30;15;-2;;-38;-50;8
Netherlands;Flevoland;2020-07-31;-3;-8;411;-38;-48;5
Netherlands;Flevoland;2020-08-01;-13;-13;;-14;-3;0
Netherlands;Flevoland;2020-08-02;10;-7;;-11;3;-1
Netherlands;Flevoland;2020-08-03;26;-3;219;-44;-50;9
Netherlands;Flevoland;2020-08-04;30;1;357;-39;-49;8
Netherlands;Flevoland;2020-08-05;16;-1;394;-33;-47;6
Netherlands;Flevoland;2020-08-06;6;0;;-39;-50;8
Netherlands;Flevoland;2020-08-07;-5;-4;377;-39;-48;6
Netherlands;Flevoland;2020-08-08;-20;-10;;-15;-5;0
Netherlands;Flevoland;2020-08-09;-2;-3;;-14;1;-1
Netherlands;Flevoland;2020-08-10;14;2;;-43;-46;8
Netherlands;Flevoland;2020-08-11;13;3;;-43;-46;9
Netherlands;Flevoland;2020-08-12;7;-3;398;-39;-43;7
Netherlands;Flevoland;2020-08-13;4;-3;283;-42;-45;9
Netherlands;Flevoland;2020-08-14;2;-4;225;-38;-42;7
Netherlands;Flevoland;2020-08-15;-6;-7;;-9;2;1
Netherlands;Flevoland;2020-08-16;5;-5;177;-15;3;1
Netherlands;Flevoland;2020-08-17;13;-2;;-37;-38;9
Netherlands;Flevoland;2020-08-18;18;3;;-34;-35;8
Netherlands;Flevoland;2020-08-19;11;-1;;-29;-33;6
Netherlands;Flevoland;2020-08-20;6;1;;-35;-34;7
Netherlands;Flevoland;2020-08-21;2;-1;;-30;-31;5
Netherlands;Flevoland;2020-08-22;-9;-8;;-12;4;2
Netherlands;Flevoland;2020-08-23;4;-3;;;;1
Netherlands;Flevoland;2020-08-24;12;0;;-33;-33;7
Netherlands;Flevoland;2020-08-25;9;1;;-35;-33;7
Netherlands;Flevoland;2020-08-26;-5;-6;;-35;-30;7
Netherlands;Flevoland;2020-08-27;7;0;;-27;-30;6
Netherlands;Flevoland;2020-08-28;-4;-6;;-28;-29;5
Netherlands;Flevoland;2020-08-29;-4;-7;;-11;3;2
Netherlands;Flevoland;2020-08-30;0;-4;;;;1
Netherlands;Flevoland;2020-08-31;6;-3;;-33;-31;6
Netherlands;Flevoland;2020-09-01;5;-1;;-32;-32;6
Netherlands;Flevoland;2020-09-02;4;-4;;-30;-29;4
Netherlands;Flevoland;2020-09-03;-16;-13;;-39;-32;8
Netherlands;Flevoland;2020-09-04;-5;-3;;-30;-29;4
Netherlands;Flevoland;2020-09-05;-4;-6;;-12;0;1
Netherlands;Flevoland;2020-09-06;-1;-8;;;;1
Netherlands;Flevoland;2020-09-07;1;-5;;-34;-32;6
Netherlands;Flevoland;2020-09-08;-2;-3;;-34;-32;7
Netherlands;Flevoland;2020-09-09;-3;-7;;-34;-27;6
Netherlands;Flevoland;2020-09-10;-4;-6;;-35;-30;6
Netherlands;Flevoland;2020-09-11;-3;-5;162;-28;-28;3
Netherlands;Flevoland;2020-09-12;-3;-7;136;-14;1;1
Netherlands;Flevoland;2020-09-13;8;-9;158;-4;1;-1
Netherlands;Flevoland;2020-09-14;4;-4;172;-31;-27;5
Netherlands;Flevoland;2020-09-15;5;-1;254;-31;-27;5
Netherlands;Flevoland;2020-09-16;-1;-4;164;-34;-24;4
Netherlands;Flevoland;2020-09-17;-7;-7;126;-34;-26;5
Netherlands;Flevoland;2020-09-18;-4;-6;158;-29;-25;3
Netherlands;Flevoland;2020-09-19;-5;-7;151;-22;3;0
Netherlands;Flevoland;2020-09-20;8;-7;166;-16;5;-1
Netherlands;Flevoland;2020-09-21;6;-2;138;-33;-27;5
Netherlands;Flevoland;2020-09-22;5;1;166;-32;-27;6
Netherlands;Flevoland;2020-09-23;-3;-1;75;-35;-22;6
Netherlands;Flevoland;2020-09-24;-7;-4;52;-37;-24;7
Netherlands;Flevoland;2020-09-25;-3;-2;61;-33;-24;5
Netherlands;Flevoland;2020-09-26;4;-2;61;-15;4;2
Netherlands;Flevoland;2020-09-27;9;-4;46;-8;2;2
Netherlands;Flevoland;2020-09-28;-3;-5;32;-38;-25;7
Netherlands;Flevoland;2020-09-29;-2;1;71;-37;-25;8
Netherlands;Flevoland;2020-09-30;-5;-2;47;-39;-25;7
Netherlands;Flevoland;2020-10-01;-16;-7;15;-41;-27;10
Netherlands;Flevoland;2020-10-02;-9;-1;61;-35;-25;7
Netherlands;Flevoland;2020-10-03;-12;-6;22;-25;-1;5
Netherlands;Flevoland;2020-10-04;-7;-9;33;-21;-1;3
Netherlands;Flevoland;2020-10-05;-11;-8;11;-41;-29;9
Netherlands;Flevoland;2020-10-06;-11;-5;26;-41;-30;10
Netherlands;Flevoland;2020-10-07;-10;-3;29;-39;-25;8
Netherlands;Flevoland;2020-10-08;-24;-14;-7;-42;-28;11
Netherlands;Flevoland;2020-10-09;-9;-3;45;-36;-27;7
Netherlands;Flevoland;2020-10-10;-13;-10;10;-29;-3;5
Netherlands;Flevoland;2020-10-11;-12;-13;16;-25;-2;4
Netherlands;Flevoland;2020-10-12;4;-7;63;-44;-42;10
Netherlands;Flevoland;2020-10-13;2;-3;84;-45;-42;11
Netherlands;Flevoland;2020-10-14;-3;-8;66;-44;-39;10
Netherlands;Flevoland;2020-10-15;-20;-9;47;-50;-43;13
Netherlands;Flevoland;2020-10-16;-19;-5;72;-44;-42;10
Netherlands;Flevoland;2020-10-17;-21;-6;63;-29;-6;6
Netherlands;Flevoland;2020-10-18;-26;-13;43;-27;-7;5
Netherlands;Flevoland;2020-10-19;-10;-7;52;-41;-30;11
Netherlands;Flevoland;2020-10-20;-12;-1;50;-42;-30;11
Netherlands;Flevoland;2020-10-21;-17;-5;31;-41;-26;10
Netherlands;Flevoland;2020-10-22;-17;-5;56;-40;-29;11
Netherlands;Flevoland;2020-10-23;-14;-1;60;-33;-26;8
Netherlands;Flevoland;2020-10-24;-17;-3;36;-24;-3;6
Netherlands;Flevoland;2020-10-25;-21;-8;6;-21;-5;5
Netherlands;Flevoland;2020-10-26;-12;-4;15;-42;-27;10
Netherlands;Flevoland;2020-10-27;-13;1;20;-43;-29;11
Netherlands;Flevoland;2020-10-28;-17;-4;7;-43;-24;10
Netherlands;Flevoland;2020-10-29;-24;-7;-2;-46;-26;11
Netherlands;Flevoland;2020-10-30;-26;-4;-4;-41;-25;10
Netherlands;Flevoland;2020-10-31;-21;-5;33;-29;-2;6
Netherlands;Flevoland;2020-11-01;-29;-13;2;-27;-9;5
Netherlands;Flevoland;2020-11-02;-20;-8;5;-43;-28;10
Netherlands;Flevoland;2020-11-03;-15;-3;29;-43;-28;11
Netherlands;Flevoland;2020-11-04;-16;-3;39;-41;-24;9
Netherlands;Flevoland;2020-11-05;-27;-6;10;-46;-27;12
Netherlands;Flevoland;2020-11-06;-25;-3;26;-42;-26;10
Netherlands;Flevoland;2020-11-07;-22;-4;50;-30;-5;7
Netherlands;Flevoland;2020-11-08;-27;-9;60;-26;-9;5
Netherlands;Flevoland;2020-11-09;-17;-7;23;-44;-28;11
Netherlands;Flevoland;2020-11-10;-18;-1;34;-42;-28;11
Netherlands;Flevoland;2020-11-11;-20;1;27;-42;-24;10
Netherlands;Flevoland;2020-11-12;-29;-9;-3;-47;-27;12
Netherlands;Flevoland;2020-11-13;-27;-2;5;-43;-25;10
Netherlands;Flevoland;2020-11-14;-28;-4;2;-34;-7;8
Netherlands;Flevoland;2020-11-15;-39;-18;-21;-36;-13;6
Netherlands;Flevoland;2020-11-16;-23;-10;-16;-46;-28;11
Netherlands;Flevoland;2020-11-17;-19;-1;15;-46;-28;11
Netherlands;Flevoland;2020-11-18;-19;-1;47;-42;-24;9
Netherlands;Flevoland;2020-11-19;-28;-9;-19;-46;-27;12
Netherlands;Flevoland;2020-11-20;-20;0;0;-39;-25;9
Netherlands;Flevoland;2020-11-21;-21;-3;-19;-37;-6;7
Netherlands;Flevoland;2020-11-22;-19;-8;22;-29;-8;4
Netherlands;Flevoland;2020-11-23;-10;-4;7;-43;-26;10
Netherlands;Flevoland;2020-11-24;-8;2;15;-43;-27;11
Netherlands;Flevoland;2020-11-25;-8;2;16;-41;-22;9
Netherlands;Flevoland;2020-11-26;-18;-5;-13;-43;-25;11
Netherlands;Flevoland;2020-11-27;-10;2;-5;-34;-24;9
Netherlands;Flevoland;2020-11-28;-14;-3;-12;-24;-2;6
Netherlands;Flevoland;2020-11-29;-14;-6;5;-16;-4;4
Netherlands;Flevoland;2020-11-30;-16;-11;-26;-45;-25;11
Netherlands;Flevoland;2020-12-01;-12;0;2;-44;-26;10
Netherlands;Flevoland;2020-12-02;-12;0;0;-42;-21;9
Netherlands;Flevoland;2020-12-03;-23;-6;-23;-44;-24;11
Netherlands;Flevoland;2020-12-04;-20;2;-14;-39;-22;9
Netherlands;Flevoland;2020-12-05;-23;-3;-10;-36;0;6
Netherlands;Flevoland;2020-12-06;-27;-11;-16;-28;-6;5
Netherlands;Flevoland;2020-12-07;-19;-11;-29;-45;-26;11
Netherlands;Flevoland;2020-12-08;-15;-2;5;-44;-25;11
Netherlands;Flevoland;2020-12-09;-19;-6;-7;-46;-22;9
Netherlands;Flevoland;2020-12-10;-23;-7;-5;-46;-25;11
Netherlands;Flevoland;2020-12-11;-26;-6;-15;-42;-24;10
Netherlands;Flevoland;2020-12-12;-25;-6;-15;-32;-2;7
Netherlands;Flevoland;2020-12-13;-25;-7;5;-26;-4;5
Netherlands;Flevoland;2020-12-14;25;16;-11;-40;-26;9
Netherlands;Flevoland;2020-12-15;-44;-4;-3;-51;-30;13
Netherlands;Flevoland;2020-12-16;-45;-8;18;-57;-37;14
Netherlands;Flevoland;2020-12-17;-51;-10;-9;-60;-40;16
Netherlands;Flevoland;2020-12-18;-50;-7;9;-57;-40;14
Netherlands;Flevoland;2020-12-19;-54;-9;-10;-50;-11;10
Netherlands;Flevoland;2020-12-20;-58;-11;8;-49;-10;6
Netherlands;Flevoland;2020-12-21;-39;0;-31;-63;-51;17
Netherlands;Flevoland;2020-12-22;-32;19;14;-60;-52;16
Netherlands;Flevoland;2020-12-23;-34;19;-29;-61;-50;16
Netherlands;Flevoland;2020-12-24;-38;21;-8;-62;-60;18
Netherlands;Flevoland;2020-12-25;-84;-69;7;-75;-85;23
Netherlands;Flevoland;2020-12-26;-84;-60;-32;-60;-41;10
Netherlands;Flevoland;2020-12-27;-72;-32;-62;-56;-19;8
Netherlands;Flevoland;2020-12-28;-38;0;26;-65;-62;19
Netherlands;Flevoland;2020-12-29;-40;4;20;-65;-62;20
Netherlands;Flevoland;2020-12-30;-36;15;23;-64;-59;17
Netherlands;Flevoland;2020-12-31;-46;8;11;-65;-68;18
Netherlands;Flevoland;2021-01-01;-81;-71;24;-77;-85;25
Netherlands;Flevoland;2021-01-02;-64;-19;-14;-59;-24;12
Netherlands;Flevoland;2021-01-03;-63;-21;-2;-52;-14;7
Netherlands;Flevoland;2021-01-04;-48;-11;-19;-62;-42;16
Netherlands;Flevoland;2021-01-05;-51;-11;1;-61;-42;16
Netherlands;Flevoland;2021-01-06;-50;-8;2;-58;-38;15
Netherlands;Flevoland;2021-01-07;-56;-17;-28;-62;-40;17
Netherlands;Flevoland;2021-01-08;-53;-9;1;-56;-38;15
Netherlands;Flevoland;2021-01-09;-57;-8;14;-48;-14;10
Netherlands;Flevoland;2021-01-10;-62;-16;6;-50;-12;6
Netherlands;Flevoland;2021-01-11;-49;-13;-18;-59;-38;15
Netherlands;Flevoland;2021-01-12;-47;-7;18;-59;-38;15
Netherlands;Flevoland;2021-01-13;-51;-10;6;-57;-35;13
Netherlands;Flevoland;2021-01-14;-55;-14;-2;-60;-39;15
Netherlands;Flevoland;2021-01-15;-55;-10;-9;-56;-38;13
Netherlands;Flevoland;2021-01-16;-61;-12;-7;-53;-14;10
Netherlands;Flevoland;2021-01-17;-65;-23;-12;-55;-14;7
Netherlands;Friesland;2020-02-15;-7;-3;10;3;0;0
Netherlands;Friesland;2020-02-16;-19;-19;-48;-16;-4;2
Netherlands;Friesland;2020-02-17;0;-2;21;-16;-23;3
Netherlands;Friesland;2020-02-18;5;-2;32;-21;-23;3
Netherlands;Friesland;2020-02-19;2;-5;30;-17;-23;2
Netherlands;Friesland;2020-02-20;0;-4;6;-19;-24;3
Netherlands;Friesland;2020-02-21;-1;-2;32;-9;-24;2
Netherlands;Friesland;2020-02-22;0;1;11;8;-4;1
Netherlands;Friesland;2020-02-23;5;0;-21;1;-1;1
Netherlands;Friesland;2020-02-24;-7;-6;10;-1;-4;2
Netherlands;Friesland;2020-02-25;5;8;37;4;4;0
Netherlands;Friesland;2020-02-26;2;7;26;3;5;0
Netherlands;Friesland;2020-02-27;2;3;10;-1;4;1
Netherlands;Friesland;2020-02-28;1;6;29;12;4;0
Netherlands;Friesland;2020-02-29;-1;4;14;9;2;1
Netherlands;Friesland;2020-03-01;7;6;12;12;3;0
Netherlands;Friesland;2020-03-02;-6;0;1;-2;4;1
Netherlands;Friesland;2020-03-03;2;4;37;-1;3;0
Netherlands;Friesland;2020-03-04;4;4;35;2;4;0
Netherlands;Friesland;2020-03-05;4;1;17;0;3;0
Netherlands;Friesland;2020-03-06;-1;4;31;8;4;0
Netherlands;Friesland;2020-03-07;12;2;72;24;3;-1
Netherlands;Friesland;2020-03-08;9;4;9;12;1;1
Netherlands;Friesland;2020-03-09;-1;3;24;3;4;0
Netherlands;Friesland;2020-03-10;-7;1;1;-4;2;1
Netherlands;Friesland;2020-03-11;2;5;40;0;3;0
Netherlands;Friesland;2020-03-12;-6;13;3;-4;2;2
Netherlands;Friesland;2020-03-13;-13;21;31;-11;-5;4
Netherlands;Friesland;2020-03-14;-14;5;59;-6;-3;5
Netherlands;Friesland;2020-03-15;-26;6;28;-14;-9;5
Netherlands;Friesland;2020-03-16;-22;13;51;-37;-33;11
Netherlands;Friesland;2020-03-17;-29;2;46;-47;-40;13
Netherlands;Friesland;2020-03-18;-35;-1;26;-49;-40;14
Netherlands;Friesland;2020-03-19;-36;-5;31;-50;-43;15
Netherlands;Friesland;2020-03-20;-43;-6;20;-50;-40;15
Netherlands;Friesland;2020-03-21;-46;-11;39;-35;-19;11
Netherlands;Friesland;2020-03-22;-53;-17;29;-39;-25;8
Netherlands;Friesland;2020-03-23;-32;-9;19;-55;-44;15
Netherlands;Friesland;2020-03-24;-39;-15;34;-54;-47;16
Netherlands;Friesland;2020-03-25;-42;-17;52;-51;-45;15
Netherlands;Friesland;2020-03-26;-43;-18;32;-54;-47;17
Netherlands;Friesland;2020-03-27;-48;-19;40;-54;-43;16
Netherlands;Friesland;2020-03-28;-52;-21;17;-44;-22;12
Netherlands;Friesland;2020-03-29;-57;-28;-11;-51;-28;9
Netherlands;Friesland;2020-03-30;-40;-22;8;-59;-47;16
Netherlands;Friesland;2020-03-31;-37;-18;63;-53;-47;16
Netherlands;Friesland;2020-04-01;-42;-18;19;-55;-45;15
Netherlands;Friesland;2020-04-02;-43;-19;14;-59;-47;17
Netherlands;Friesland;2020-04-03;-46;-17;29;-56;-43;16
Netherlands;Friesland;2020-04-04;-47;-18;58;-33;-21;11
Netherlands;Friesland;2020-04-05;-44;-15;83;-27;-24;6
Netherlands;Friesland;2020-04-06;-30;-17;61;-53;-45;14
Netherlands;Friesland;2020-04-07;-31;-13;84;-49;-46;14
Netherlands;Friesland;2020-04-08;-34;-13;99;-43;-43;13
Netherlands;Friesland;2020-04-09;-34;-8;64;-48;-45;14
Netherlands;Friesland;2020-04-10;-39;-9;72;-49;-50;15
Netherlands;Friesland;2020-04-11;-41;-5;106;-25;-17;9
Netherlands;Friesland;2020-04-12;-61;-58;96;-24;-21;6
Netherlands;Friesland;2020-04-13;-52;-43;36;-67;-84;23
Netherlands;Friesland;2020-04-14;-37;-14;32;-52;-44;14
Netherlands;Friesland;2020-04-15;-35;-14;69;-45;-41;13
Netherlands;Friesland;2020-04-16;-35;-14;62;-46;-42;14
Netherlands;Friesland;2020-04-17;-41;-13;75;-48;-39;13
Netherlands;Friesland;2020-04-18;-42;-14;93;-25;-13;9
Netherlands;Friesland;2020-04-19;-42;-15;91;-24;-15;6
Netherlands;Friesland;2020-04-20;-25;-12;59;-48;-42;13
Netherlands;Friesland;2020-04-21;-28;-11;68;-49;-42;14
Netherlands;Friesland;2020-04-22;-30;-12;81;-41;-39;12
Netherlands;Friesland;2020-04-23;-29;-9;106;-40;-41;13
Netherlands;Friesland;2020-04-24;-34;-8;94;-44;-38;12
Netherlands;Friesland;2020-04-25;-34;-4;98;-20;-12;8
Netherlands;Friesland;2020-04-26;-29;-4;134;-10;-13;5
Netherlands;Friesland;2020-04-27;-20;-16;185;-44;-77;18
Netherlands;Friesland;2020-04-28;-30;-10;38;-52;-43;12
Netherlands;Friesland;2020-04-29;-27;-8;72;-42;-40;12
Netherlands;Friesland;2020-04-30;-28;-8;69;-43;-42;13
Netherlands;Friesland;2020-05-01;-37;-11;56;-46;-38;13
Netherlands;Friesland;2020-05-02;-34;-7;83;-24;-9;9
Netherlands;Friesland;2020-05-03;-30;-10;129;-9;-8;5
Netherlands;Friesland;2020-05-04;-10;-6;110;-44;-49;13
Netherlands;Friesland;2020-05-05;-23;-10;170;-44;-68;18
Netherlands;Friesland;2020-05-06;-20;-5;126;-34;-36;10
Netherlands;Friesland;2020-05-07;-21;-2;136;-36;-37;11
Netherlands;Friesland;2020-05-08;-27;-1;186;-31;-33;9
Netherlands;Friesland;2020-05-09;-28;6;236;5;-1;4
Netherlands;Friesland;2020-05-10;-41;-5;54;-18;5;3
Netherlands;Friesland;2020-05-11;-21;-9;45;-44;-36;11
Netherlands;Friesland;2020-05-12;-24;-8;49;-43;-35;12
Netherlands;Friesland;2020-05-13;-26;-6;63;-39;-33;11
Netherlands;Friesland;2020-05-14;-25;-6;66;-38;-34;10
Netherlands;Friesland;2020-05-15;-30;-5;105;-34;-30;9
Netherlands;Friesland;2020-05-16;-30;-3;122;-14;0;7
Netherlands;Friesland;2020-05-17;-25;-4;160;1;1;4
Netherlands;Friesland;2020-05-18;-12;-4;111;-35;-33;9
Netherlands;Friesland;2020-05-19;-13;-1;142;-32;-33;10
Netherlands;Friesland;2020-05-20;0;20;;-12;-30;5
Netherlands;Friesland;2020-05-21;-20;-7;;-17;-77;15
Netherlands;Friesland;2020-05-22;-14;7;264;-31;-53;13
Netherlands;Friesland;2020-05-23;-20;1;250;4;2;6
Netherlands;Friesland;2020-05-24;-31;-3;95;-5;-2;4
Netherlands;Friesland;2020-05-25;-5;1;135;-28;-33;9
Netherlands;Friesland;2020-05-26;-5;2;180;-26;-32;8
Netherlands;Friesland;2020-05-27;-10;3;157;-28;-30;8
Netherlands;Friesland;2020-05-28;-12;3;149;-27;-30;9
Netherlands;Friesland;2020-05-29;-17;6;283;-14;-27;7
Netherlands;Friesland;2020-05-30;-17;13;371;25;15;3
Netherlands;Friesland;2020-05-31;-22;-17;363;27;10;1
Netherlands;Friesland;2020-06-01;18;-10;479;-13;-75;12
Netherlands;Friesland;2020-06-02;1;9;291;-12;-30;6
Netherlands;Friesland;2020-06-03;-3;3;201;-21;-27;7
Netherlands;Friesland;2020-06-04;-11;0;84;-32;-29;9
Netherlands;Friesland;2020-06-05;-22;-2;101;-25;-25;8
Netherlands;Friesland;2020-06-06;-16;1;112;-10;12;6
Netherlands;Friesland;2020-06-07;-13;-1;99;-6;11;4
Netherlands;Friesland;2020-06-08;0;2;152;-20;-29;7
Netherlands;Friesland;2020-06-09;2;4;177;-26;-28;7
Netherlands;Friesland;2020-06-10;1;4;209;-20;-27;6
Netherlands;Friesland;2020-06-11;-3;3;159;-27;-29;8
Netherlands;Friesland;2020-06-12;-4;2;316;-5;-24;4
Netherlands;Friesland;2020-06-13;-8;2;335;19;17;2
Netherlands;Friesland;2020-06-14;5;4;239;19;17;1
Netherlands;Friesland;2020-06-15;10;7;238;-13;-28;6
Netherlands;Friesland;2020-06-16;12;8;256;-15;-28;7
Netherlands;Friesland;2020-06-17;10;5;267;-9;-26;6
Netherlands;Friesland;2020-06-18;4;5;183;-20;-28;7
Netherlands;Friesland;2020-06-19;-1;4;303;-1;-23;4
Netherlands;Friesland;2020-06-20;1;9;353;28;18;1
Netherlands;Friesland;2020-06-21;12;5;282;32;27;-1
Netherlands;Friesland;2020-06-22;21;12;306;-2;-30;5
Netherlands;Friesland;2020-06-23;24;15;368;-5;-29;5
Netherlands;Friesland;2020-06-24;17;12;394;-4;-27;4
Netherlands;Friesland;2020-06-25;18;11;362;-5;-28;5
Netherlands;Friesland;2020-06-26;0;5;449;6;-26;3
Netherlands;Friesland;2020-06-27;-3;6;315;23;10;3
Netherlands;Friesland;2020-06-28;23;10;263;28;16;0
Netherlands;Friesland;2020-06-29;16;10;233;-14;-28;6
Netherlands;Friesland;2020-06-30;17;11;218;-21;-28;7
Netherlands;Friesland;2020-07-01;20;11;267;-7;-26;4
Netherlands;Friesland;2020-07-02;18;8;228;-12;-27;6
Netherlands;Friesland;2020-07-03;4;4;308;-1;-26;4
Netherlands;Friesland;2020-07-04;-10;0;205;6;7;4
Netherlands;Friesland;2020-07-05;15;7;222;23;11;1
Netherlands;Friesland;2020-07-06;25;12;309;-14;-37;6
Netherlands;Friesland;2020-07-07;26;11;344;-17;-37;6
Netherlands;Friesland;2020-07-08;21;7;344;-12;-35;5
Netherlands;Friesland;2020-07-09;5;-1;197;-28;-37;8
